id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14595080,JetsonsMOD Lux Master Suite +Sauna Access!,5742304,Taryn,,78721,30.28087,-97.7017,Private room,125,1,10,2017-02-05,0.26,6,0
14603194,"Modern Open Floor Plan with Pool & Spa, 4 Big Beds",90607928,Katie,,78703,30.28383,-97.77039,Entire home/apt,1600,3,9,2019-10-07,0.28,1,364
14609621,Holly House: Cozy Lil Bedroom,90659774,Eric,,78702,30.25397,-97.7239,Private room,150,1,15,2019-03-14,0.38,4,0
14614986,Charming SoFi Cottage among Oaks,90709839,Joe,,78704,30.23386,-97.76582,Entire home/apt,95,30,65,2019-10-31,1.77,1,180
14616676,Lavish Living on Rainey,1843190,Jt,,78701,30.25914,-97.73765,Entire home/apt,182,1,129,2019-09-22,3.36,1,0
14627025,Farm House in the City,17420784,Selena,,78721,30.28483,-97.6803,Entire home/apt,260,2,2,2017-04-02,0.05,1,164
14627824,Unique Modern Private Suite - E ATX near LB Trail,13322261,Trey And Martha,,78702,30.25467,-97.70956,Private room,80,2,56,2019-11-10,1.49,1,169
14631218,Jetsons MODsquad +Shower Sauna!,5742304,Taryn,,78723,30.28327,-97.70094,Private room,85,1,22,2017-07-23,0.56,6,0
14632346,Comfort & Convenience in Backyard Studio w/Kitchen,37716788,Matthew,,78721,30.26824,-97.69424,Entire home/apt,49,1,239,2019-11-11,6.08,1,165
14636770,3 Bedroom in Crestview,487072,Greg & Amanda,,78757,30.33777,-97.7296,Entire home/apt,149,30,54,2019-08-11,1.40,12,8
14652041,Cozy 2 Bed Bungalow with Austin Charm,29073087,Monique,,78757,30.35188,-97.73287,Entire home/apt,300,2,0,,,1,0
14671618,Great home close to everything Austin,31630807,Santha,,78728,30.46285,-97.68171,Entire home/apt,99,2,46,2019-10-27,1.21,1,173
14671731,Quiet Cul de Sac in Cherrywood,91010914,Martin,,78722,30.28989,-97.71959,Entire home/apt,167,2,60,2019-11-10,1.54,1,229
14671902,"Austin City Limits, SXSW and Formula 1 location!",79627,Greg,,78703,30.28946,-97.7738,Entire home/apt,395,7,0,,,1,358
14685097,Spacious + Sunny Hyde Park 2/1 Apt,48599715,Sophia,,78751,30.30755,-97.72384,Entire home/apt,100,1,7,2017-03-19,0.19,2,0
14687056,"The Domain Mall - Eat, Drink, Enjoy - PET FRIENDLY",91317558,Oliver,,78758,30.40524,-97.72175,Private room,79,1,49,2019-10-26,1.25,1,361
14697359,Bask in Light at an Artistic Townhouse Minutes from Downtown,1308773,Adam,,78702,30.27441,-97.72397,Entire home/apt,249,2,135,2019-11-11,3.48,1,315
14706958,MODERN SUPER TRENDY Central Austin 10 min Downtown,9328324,Roland,,78723,30.32028,-97.68358,Entire home/apt,79,2,193,2019-10-28,5.02,2,231
14708252,Minimalist/artful home in the center of Austin,20535376,Nora,,78702,30.26691,-97.73023,Entire home/apt,250,2,32,2019-11-05,0.84,1,210
14709100,Sunny & Peaceful Central Austin Room,42793563,Joan,,78703,30.30106,-97.75068,Private room,55,2,49,2019-11-10,1.45,1,51
14711692,Pecan Gardens Cottage,21238742,Jason,,78702,30.26728,-97.6994,Entire home/apt,225,1,111,2019-11-10,2.86,1,209
14729699,Lake Austin Apartment,87145216,Menal,,78703,30.29008,-97.78078,Entire home/apt,150,43,0,,,1,89
14731134,Private condo off iconic South Congress! (1BR/1BA),60986939,Erin,,78704,30.24419,-97.75277,Entire home/apt,125,3,46,2019-03-12,1.21,1,0
14733271,"Summer, ACL, SXSW - Minutes to Downtown and Zilker",51030372,Ari & Emily,,78746,30.268,-97.80555,Entire home/apt,499,4,7,2019-10-14,0.22,1,97
14741664,Comfort in Central Austin and pet friendly!,91830957,Cameron,,78756,30.32128,-97.74199,Entire home/apt,149,2,47,2019-10-27,1.87,1,325
14745552,Charming Hill Country Cottage - Single Night Stay,265070,Lata,,78733,30.34981,-97.85665,Private room,70,1,19,2019-09-15,0.50,2,64
14745824,Cute and Cozy Vintage Austin Airstream,22761,Aleisha,,78721,30.27981,-97.67652,Entire home/apt,68,1,96,2019-11-10,2.47,3,86
14747078,Simple Austin Space,517786,Tara,,78745,30.21815,-97.77893,Private room,40,1,0,,,2,0
14750497,S 1st St Guest House,91937422,Luis Enrique,,78745,30.21966,-97.77196,Entire home/apt,59,2,51,2019-11-04,1.37,1,261
14756717,Cute Boho Apt. by Lady Bird Lake.,5817385,Tori,,78741,30.23981,-97.7235,Entire home/apt,120,2,1,2016-10-23,0.03,1,0
14758039,North Campus Retreat,92013417,Oscar,,78705,30.29666,-97.73588,Entire home/apt,99,1,31,2019-10-27,0.84,2,70
14769253,"Private Suite Walk Downtown, Zilker Park",92133358,Catherine,,78704,30.26021,-97.76168,Entire home/apt,99,1,355,2019-11-11,9.30,2,267
14773140,Casa Lado Este,92178200,Richard,,78702,30.27363,-97.71812,Entire home/apt,149,2,60,2019-05-26,1.56,1,283
14774807,"Relax in a Private, Bright Casita in Rosedale",9106107,Elizabeth & Jeremy,,78731,30.31916,-97.75534,Entire home/apt,103,1,289,2019-11-04,7.94,1,250
14775358,Nice Quiet  Neighborhood,92204314,Alex,,78754,30.37012,-97.6636,Entire home/apt,330,2,100,2019-11-04,2.56,1,299
14784589,Rosedale Casita in Quiet Family Neighborhood,18495219,Claire,,78756,30.3198,-97.7446,Entire home/apt,58,2,22,2019-11-03,3.88,1,61
14785315,A Luxury Hotel Alternative,92310501,Paula,,78759,30.37764,-97.74375,Entire home/apt,250,30,0,,,1,317
14785881,Modern Casita in Beautiful East Side Backyard,6862755,Ryan,,78723,30.31197,-97.70137,Entire home/apt,80,2,122,2019-11-10,3.75,1,179
14788200,Convenient Bohemian Crash Pad Near North Loop,75085752,Thomas,,78757,30.32965,-97.72588,Private room,42,1,7,2016-11-07,0.18,1,0
14789393,Spacious private suite central Austin,578249,Larry And Susan,,78751,30.30274,-97.73047,Entire home/apt,60,30,3,2019-05-31,0.11,2,316
14808239,Eastside townhouse,31145479,Michael,,78702,30.27709,-97.71196,Entire home/apt,700,1,0,,,2,89
14820133,Gorgeous Austin SoCo 2/1: Highlands of Willowrun,92644972,Bryan,,78704,30.22467,-97.75338,Entire home/apt,119,1,296,2019-10-28,7.63,2,130
14821566,Lovely queen bedroom in NW Austin,33302230,Karen,,78750,30.45642,-97.81473,Private room,38,2,69,2019-11-04,1.81,3,20
14824538,Garden Flat near Town Lake,2293378,Kc,,78704,30.24678,-97.75639,Entire home/apt,85,28,15,2019-09-15,0.42,4,312
14825009,Cheeky Room off 7th st,87170599,Miguel,,78702,30.2623,-97.71359,Private room,67,3,6,2017-04-23,0.16,1,256
14834774,"Clean+Spacious, S Austin, 1mi to DT",53421377,Erin,,78704,30.25472,-97.76397,Entire home/apt,375,2,5,2017-11-20,0.13,1,0
14844106,"Modern & Spacious Home, Minutes from DTown Austin",6752394,Joe,,78745,30.22748,-97.78531,Entire home/apt,175,2,55,2019-11-09,1.43,4,131
14848100,Comfortably sleeps 12. Only 15 min from downtown!,87626959,Brad,,78745,30.18658,-97.81588,Entire home/apt,349,2,120,2019-11-10,3.17,2,303
14857970,Zen Nature House Central/East ATX-3/2 Sleeps 6-8,14454486,Jay,,78723,30.31121,-97.69963,Entire home/apt,130,14,6,2019-10-07,2.47,1,40
14866552,Deep Eddy Studio with bikes & REMODEL!,5376321,Jason,,78703,30.28124,-97.77001,Entire home/apt,95,3,74,2019-11-05,1.96,1,250
14869837,South Central cozy condo 1/1,93170357,Maribel,,78704,30.23909,-97.78345,Entire home/apt,123,3,21,2019-11-05,0.54,1,1
14870509,Cozy Glamping Steps from Trendy South Congress Ave,4182610,Franklin,,78704,30.24566,-97.75439,Entire home/apt,139,2,40,2019-08-13,1.03,1,349
14873840,Fantastic apt next to Zilker Park - Walk to ACL!,93222719,Patrick,,78746,30.27071,-97.78132,Entire home/apt,150,3,2,2017-03-13,0.05,2,0
14880081,Beautiful home in convenient northwest Austin,93291092,Franco And Karen,,78729,30.44738,-97.76022,Entire home/apt,115,2,7,2019-11-03,3.18,1,77
14894640,Happy Holidays @ Nini's Cozy Cottage!,92986508,Gretchen,,78723,30.31979,-97.68202,Entire home/apt,89,1,54,2019-10-27,1.41,1,329
14894891,Spacious 1960s House Close to Zilker Park,83806426,Erin,,78704,30.23875,-97.77684,Entire home/apt,550,2,43,2019-10-06,1.14,1,161
14895186,East Austin Guesthouse with Deck & Yard,3120533,Jena,,78702,30.26541,-97.71991,Entire home/apt,88,2,60,2019-11-11,1.60,1,358
14899703,Huge Bedroom in Huge House 5min from Downtown,180375,Nelson,,78741,30.23513,-97.73343,Private room,45,1,3,2017-11-30,0.08,4,0
14899850,Big Room in a Big House 5min to Downtown,180375,Nelson,,78741,30.23567,-97.73156,Private room,55,3,13,2017-12-03,0.35,4,0
14899908,Cozy Room in Large Home 5 min to Downtown,180375,Nelson,,78741,30.23703,-97.73243,Private room,55,1,12,2018-03-09,0.33,4,0
14900344,Lakeway Patio Home,73780282,Gabriel,,78734,30.35989,-97.98451,Entire home/apt,139,4,31,2019-11-04,0.80,1,347
14900580,The SoCo Nook,25798475,Jonathan,,78745,30.19237,-97.78161,Entire home/apt,130,2,28,2019-11-03,0.74,1,177
14901480,Austin  AirStream Adventure #19 with free bikes!!,23072158,Denise,,78704,30.23097,-97.74769,Entire home/apt,69,2,113,2019-10-20,2.96,4,250
14914673,Eastside Guest Studio (with bikes),48945585,John,,78702,30.25331,-97.71642,Entire home/apt,82,3,80,2019-07-08,2.10,1,0
14915835,"Comfortable 3B2B ACL,F1,SXSW",93716032,Cheri,,78723,30.30726,-97.6892,Entire home/apt,375,2,0,,,1,362
14919245,Private studio w/ King Size bed,12456613,Agustina,,78748,30.18671,-97.82057,Private room,50,1,225,2019-11-10,5.90,1,351
14927066,Beautifully Updated 2/1 - Historic Hyde Park Charm,77574940,Jennifer,,78751,30.30765,-97.7343,Entire home/apt,195,2,33,2019-10-20,0.87,1,324
14930867,Cozy apartment close to the Downtown & Zilker Park,93886439,Maria,,78741,30.2414,-97.73209,Entire home/apt,119,2,54,2019-11-03,1.41,1,150
14932658,Apartment w/ Large Balcony in Downtown Austin,17504063,Nicole,,78701,30.27894,-97.74212,Entire home/apt,375,2,6,2017-10-15,0.16,1,0
14935370,South Lamar 1B - less than a mile to Zilker park!,37067411,Elizabeth,,78704,30.24973,-97.76824,Entire home/apt,175,2,18,2019-10-25,0.47,1,89
14944300,Central Austin Modern Condo (private room),94021486,Shane,,78757,30.33461,-97.73158,Private room,40,2,62,2019-11-05,2.04,1,248
14944888,Cozy South Austin Condo (private bedroom),26814280,Irma,,78745,30.20855,-97.78606,Private room,70,31,5,2017-04-17,0.13,1,316
14945542,Peaceful Guest House Close to Downtown,3176726,Rebecca,,78722,30.29043,-97.71258,Entire home/apt,125,2,36,2019-11-10,0.93,1,71
14949492,Cozy doll house studio in Windsor Park,23041688,Leslie,,78723,30.30659,-97.69509,Entire home/apt,90,3,57,2019-11-04,2.23,1,55
14961407,ATX Quaint & Cozy Downtown Loft,3351195,Marc,,78701,30.26459,-97.74148,Entire home/apt,250,2,109,2019-11-10,2.94,1,88
14964551,"Loft studio, close to  SoCo, downtown, UT, airport",48280670,Richard,,78741,30.23463,-97.72946,Entire home/apt,49,29,56,2019-08-03,1.48,1,267
14964688,Quiet and 10 minutes from Downtown,380810,David,,78741,30.22351,-97.7351,Entire home/apt,85,30,59,2019-11-04,1.59,1,341
14966345,Central MidCenturyModern luxury; private room/bath,94249266,Lisa And Mary,,78731,30.34314,-97.78243,Private room,100,2,42,2019-11-05,1.11,1,178
14969194,Feel Lake Breezes From a Porch Swing at a Custom Family Home,80625850,Sarah,,78702,30.25144,-97.72275,Entire home/apt,775,1,63,2019-11-10,1.66,3,300
14979866,Cozy private room in a great location,94387756,Josue,,78741,30.22901,-97.69248,Private room,45,1,155,2019-11-10,4.06,2,345
14980921,South Austin Private Bedroom - By Moontower Saloon,48455134,Adrian,,78748,30.17657,-97.84027,Private room,30,1,46,2019-10-13,1.21,1,54
14984942,N. Cntrl ATX .3mi Metro Rail! 6mi dwtn. TLC Owner.,30748976,Stephanie,,78752,30.32795,-97.7169,Entire home/apt,275,2,29,2019-11-04,3.23,1,168
14989549,Urban Texas farmhouse in heart of 78704!!!,57191804,Rachel,,78704,30.23595,-97.76246,Entire home/apt,400,2,91,2019-10-28,2.43,1,58
14991271,"Luxury retreat, magnificent sunset views",71573606,Liviu,,78746,30.30052,-97.84168,Entire home/apt,330,2,58,2019-11-11,1.58,2,283
14993882,Walk to ACL and Fan Fest From Peaceful New Home,94534779,Joy,,78704,30.25694,-97.76742,Entire home/apt,200,2,132,2019-11-03,3.47,3,164
15004681,"1/1 Apt Close to Downtown, Zilker",45740310,Patty,,78703,30.28481,-97.76099,Entire home/apt,150,2,1,2016-10-10,0.03,1,89
15004779,Private room in a new remodel - central location!,21566230,Amir,,78704,30.24174,-97.77524,Private room,109,2,4,2019-10-14,0.49,1,25
15006546,"Cozy, sparkling clean loft+2 bd, shared downstairs",94677584,Bart,,78748,30.1768,-97.81747,Private room,80,2,60,2019-10-13,1.58,1,161
15007914,"Spacious, Modern Condo in Central Austin",44664003,Tobin,,78704,30.24067,-97.78137,Entire home/apt,86,180,23,2018-02-16,0.61,5,164
15008897,Shipping Container Elevated Tiny House in S Austin,92526067,Linda,,78744,30.16521,-97.76797,Entire home/apt,79,2,71,2019-11-10,1.85,1,20
15010098,Barton Hills Cozy Studio near Zilker Park,34127215,Amy,,78704,30.25303,-97.79183,Entire home/apt,125,2,47,2019-11-10,1.24,1,348
15018327,"2 bdrm house. CoTA, Airport, Downtown",1818296,John,,78741,30.22092,-97.70459,Entire home/apt,200,2,1,2016-10-24,0.03,1,0
15018860,Hip Austin getaway,67948305,Abigail,,78759,30.37094,-97.74591,Entire home/apt,81,1,22,2017-07-02,0.57,1,0
15023525,Guest room in zilker,43264606,Rachel,,78704,30.26091,-97.76954,Private room,60,1,77,2019-10-14,3.31,2,10
15024445,2000 sq. ft Westlake (Austin) with screened porch,62095751,Klaudia,,78746,30.26566,-97.80317,Entire home/apt,750,4,0,,,1,83
15025313,La Calavera Casita,94857040,Chris,,78745,30.21281,-97.77703,Entire home/apt,96,2,32,2019-11-03,1.19,1,266
15025407,The Bouldin Green House,5580248,Elijah,,78704,30.24541,-97.75776,Private room,1700,1,0,,,1,87
15026005,Modern 78704 Guesthouse - Hale House Studio,66815063,Laurel,,78704,30.23372,-97.77042,Entire home/apt,120,2,112,2019-11-11,3.45,1,60
15026051,Cozy 2 bed on Greenbelt. Close to Zilker/downtown.,94865058,Brandi,,78746,30.2584,-97.78884,Entire home/apt,125,3,5,2017-03-17,0.13,1,0
15034794,N.Lamar: Amazing deal in a comfortable apartment,8167447,Martin,,78751,30.31825,-97.72951,Shared room,16,29,7,2019-08-18,0.19,77,316
15035937,Country Living in Austin (close to everything),94964574,Todd,,78739,30.20989,-97.89602,Entire home/apt,125,2,78,2019-10-27,2.05,1,163
15037867,Private Retreat 3 Miles from ACL,94986440,Rich,,78704,30.23878,-97.76027,Private room,210,1,0,,,1,0
15042047,Modern Getaway minutes from Downtown,33650142,Nicole,,78704,30.23554,-97.77937,Private room,99,1,0,,,1,0
15043605,South Austin Bungalow close to ACL,3676103,Radney,,78704,30.26202,-97.75594,Entire home/apt,150,1,0,,,1,0
15052633,Comfortable room with adjustable bed.,6222196,Patty,,78754,30.35129,-97.61065,Private room,38,2,23,2019-09-01,0.60,2,79
15056465,Modern 2 Bed/2 Bath Condo for ACL,95179649,Preston,,78705,30.29049,-97.72528,Entire home/apt,419,2,0,,,1,316
15063141,"Beautiful, Private Home Conveniently-Located",83991527,Lisa,,78746,30.29731,-97.84102,Entire home/apt,125,1,60,2019-05-26,2.84,1,0
15067536,"Clean, Comfy and Fully Stocked Hyde Park Studio 3",27795608,Sara,,78751,30.30129,-97.72657,Entire home/apt,69,2,91,2019-10-27,2.40,5,318
15073482,The Bamboo House,95347394,Taylor,,78705,30.2839,-97.74962,Entire home/apt,145,2,4,2017-06-12,0.11,1,0
15074079,Home away from Home!,95354656,Jessica,,78744,30.19152,-97.74975,Private room,90,1,2,2019-11-04,0.05,1,362
15074147,Austin Charm and Close to Everywhere! 2/1,11403875,Ashley,,78704,30.25066,-97.77035,Entire home/apt,129,2,23,2019-10-13,0.70,3,195
15081404,1 BR Apartment w/ Large Living Room,78829619,Tyler,,78705,30.29468,-97.73766,Entire home/apt,54,1,13,2017-03-18,0.35,2,0
15086376,"Panoramic Lake Views, Pool, Nature, Relax!",95474790,Michael,,78734,30.40934,-97.9171,Entire home/apt,549,2,63,2019-11-10,1.68,1,214
15095118,"Private, Hill Country Guest House",95561755,Brian,,78733,30.34074,-97.85446,Entire home/apt,250,2,22,2019-10-20,0.59,1,354
15095434,Country-like setting! Short drive to downtown!,92634357,Ruthy & Roger,,78749,30.21389,-97.85037,Entire home/apt,80,1,326,2019-11-02,8.59,2,351
15097256,Private bedroom central Austin,14197521,Ken,,78723,30.2911,-97.70459,Private room,110,2,1,2019-11-04,1,1,358
15099740,Eastside Loft in the Arts District,3526594,Stephanie,,78702,30.26546,-97.7043,Entire home/apt,105,2,127,2019-11-04,3.41,1,310
15109228,Charming Bungalow 3 miles from Downtown,2884687,Jena,,78704,30.2386,-97.76628,Entire home/apt,175,2,23,2019-10-14,0.61,1,13
15109468,Guadalupe: Shared Room Central Austin Tech House,8167447,Martin,,78751,30.32306,-97.7258,Shared room,23,29,8,2019-06-04,0.22,77,364
15111636,Great location near SOCO and downtown,95728130,Alejandro,,78704,30.25359,-97.76038,Entire home/apt,500,2,7,2019-11-03,0.22,1,90
15113719,"3 BR, 2 Living areas, zen patio,  2 Miles to ACL",94413847,Martha,,78746,30.2713,-97.79877,Entire home/apt,445,2,5,2019-11-11,0.70,1,217
15126491,The Westlake Cottage next to DT and Zilker!,93874113,Sean,,78746,30.29683,-97.82182,Entire home/apt,99,2,76,2019-10-07,2.07,1,177
15129444,Rocky Creek Cabin,91359083,Sarah,,78738,30.29386,-98.02803,Entire home/apt,115,2,58,2019-10-20,1.77,1,342
15131211,10 Minutes From Downtown Austin,20401424,Leigh-Ann,,78741,30.22081,-97.74424,Private room,75,1,2,2016-10-17,0.05,1,0
15133009,Private Bedroom in Modern Home,36481086,Ryan,,78721,30.26734,-97.69299,Private room,60,3,23,2019-03-13,0.61,1,0
15134322,East Austin Modern Get Away,95962799,Garrett,,78724,30.28945,-97.64464,Private room,55,1,2,2016-10-10,0.05,1,0
15140062,Warm Welcoming Home near Franklin Barbecue,2021031,Ellie,,78702,30.27023,-97.72807,Entire home/apt,795,2,13,2019-03-13,0.39,1,14
15142337,78704 Home Close to ACL,40440912,Carly,,78704,30.24192,-97.78646,Entire home/apt,450,3,0,,,1,88
15142756,Garden Loft in Central ATX!,2157243,Sean,,78756,30.31434,-97.74712,Entire home/apt,79,2,6,2019-10-13,0.19,3,10
15157293,"Private, cozy space in North Austin",2199532,Kayla,,78753,30.38278,-97.6659,Entire home/apt,65,1,114,2019-10-27,3.01,1,170
15162593,Beautiful king bedroom in NW Austin,33302230,Karen,,78750,30.45737,-97.81639,Private room,41,2,94,2019-11-03,2.47,3,53
15163385,Luxury apartment in N. Austin with Kitchen/Pool,72873527,K,,78727,30.43778,-97.73318,Entire home/apt,81,2,28,2019-11-03,0.74,1,89
15164703,"Eclectic 4/3/2 Treehouse w decks, close to lake/DT",7186565,Dana,,78703,30.29662,-97.78186,Entire home/apt,400,2,6,2019-07-14,0.16,3,277
15164722,Sun-filled large 2bed/2bth minutes from downtown,24941801,Melissa,,78749,30.23104,-97.84213,Entire home/apt,95,2,18,2019-09-15,0.48,2,7
15164840,South Austin Newly Renovated- 3bd 2.5bath- Parking,4099133,Chris,,78745,30.225,-97.78742,Private room,39,1,0,,,1,0
15173766,Suite with Great Views of the Hill Country,2818311,Brittan,,78737,30.22597,-97.91172,Entire home/apt,120,2,63,2019-11-03,3.09,1,0
15175581,East Austin Tiny House = Complete Package,35145630,Alexander,,78702,30.25117,-97.72385,Entire home/apt,150,2,0,,,1,0
15176735,Zilker Area Apartment!,82469478,Victoria,,78704,30.26491,-97.76387,Entire home/apt,200,3,4,2017-03-18,0.11,1,0
15178222,comfy 1br private bath in South Austin,35105301,George,,78745,30.21879,-97.77069,Private room,55,1,129,2019-11-10,3.40,1,126
15178907,Downtown Condo at Barton Springs,96344604,David,,78704,30.26083,-97.76044,Private room,200,1,6,2017-08-23,0.16,1,0
15178923,Private Bedroom in Walnut Creek,4925343,Cara,,78753,30.37481,-97.6876,Private room,45,1,66,2019-10-27,1.98,1,75
15182719,Most desirable area in Austin,42499415,Londell,,78704,30.25667,-97.76234,Entire home/apt,500,2,0,,,1,364
15191175,"Quiet Convenience, Private Studio, Near Downtown",40416508,Betty,,78702,30.25131,-97.72607,Entire home/apt,85,2,209,2019-11-11,5.54,3,97
15192607,Walk Downtown! Big Comfy Bed!,14070341,Carlos,,78702,30.27088,-97.73126,Private room,70,1,101,2019-10-29,2.68,2,76
15194730,Contemporary Home near Barton Springs and SoCo,28248246,Aaron,,78704,30.25142,-97.76958,Entire home/apt,182,3,125,2019-11-04,3.34,1,69
15195530,Walk to ACL,57774356,Elizabeth,,78746,30.25811,-97.7888,Entire home/apt,220,2,1,2017-10-08,0.04,1,0
15201391,Mod! Hill country views! Huge deck!,40207845,Shannon,,78731,30.33707,-97.76414,Entire home/apt,525,1,0,,,1,266
15202204,Beauty by South Congress! 2 Bed 1 Bath Townhome,96544713,Bryan,,78704,30.22556,-97.75453,Entire home/apt,149,1,259,2019-10-28,6.84,1,70
15203793,1950s Cottage Close to Everything!,27752018,Monica,,78745,30.22584,-97.76844,Entire home/apt,150,1,65,2019-01-01,3.19,1,0
